Intersection,Longitude,Latitude,number_of_approaches,number_of_exits,max_number_of_lanes_in_approach,min_number_of_lanes_in_approach,number_of_railway_approaches,number_of_railway_exits,max_number_of_lanes_in_exit,min_number_of_lanes_in_exit,number_of_center_bicycle_approaches,number_of_right_side_bicycle_approaches,number_of_center_bicycle_exits,number_of_right_side_bicycle_exits,signal_present,pedestrian_signal_present,diameter,max_angle,max_curvature,min_curvature,distance_to_next_intersection,shortest_distance_to_railway_crossing,subway_station_present,number_of_tram/train_stops,number_of_bus/trolley_stops,stop_sign,approach_street_types,exit_street_types,approach_max_speed_limit,approach_min_speed_limit,exit_max_speed_limit,exit_min_speed_limit,oneway_approach_count,twoway_approach_count,singleway_approach_count,oneway_exit_count,twoway_exit_count,singleway_exit_count
"('Hyde Street', 'Russell Street')",-122.4189691,37.7987315,3,3,1,1,2,1,1,1,0,3,0,3,yes,None,162.3558552,90.19247713,0.002260706,0.000216554,-1,0.690589103,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 4, 'track': 2}","{'residential': 1, 'tertiary': 1, 'cycleway': 4, 'track': 1}",25,25,25,25,0,3,0,0,3,0
"('Hyde Street', 'Sacramento Street')",-122.4176003,37.7919304,3,3,2,1,2,2,2,1,0,3,0,3,yes,None,163.1496942,90.42435977,0.00626809,0,-1,0.468651289,no,0,0,no,"{'secondary': 1, 'tertiary': 1, 'cycleway': 5, 'track': 2}","{'secondary': 1, 'tertiary': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,0,2,1,0,2,1
"('Hyde Street', 'Sutter Street')",-122.4168465,37.7881845,2,2,3,1,0,0,3,1,0,2,0,2,yes,None,162.5747304,89.95730195,0.000123877,0,-1,-1,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3}","{'residential': 1, 'tertiary': 1, 'cycleway': 3}",25,25,25,25,0,0,2,0,0,2
"('Hyde Street', 'Turk Street')",-122.4157156,37.7825934,2,2,3,2,0,0,3,2,0,2,0,2,yes,None,163.1550731,89.91901204,0.000400665,0,-1,-1,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 3}","{'primary': 1, 'tertiary': 1, 'cycleway': 3}",25,25,25,25,0,0,2,0,0,2
"('Hyde Street', 'Union Street')",-122.419065,37.7992051,4,4,1,1,2,2,1,1,0,4,0,4,yes,None,162.3933639,90.10676285,0.001834342,0.000231869,-1,0.477088022,no,0,0,no,"{'tertiary': 2, 'cycleway': 6, 'track': 2}","{'tertiary': 2, 'cycleway': 6, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('Hyde Street', 'Vallejo Street')",-122.4186878,37.7973433,4,4,1,1,2,2,1,1,0,4,0,4,yes,None,162.3703642,90.02976394,0.002886958,0,-1,0.300162432,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 6, 'track': 2}","{'residential': 1, 'tertiary': 1, 'cycleway': 6, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('Hyde Street', 'Warner Place')",-122.4190059,37.7989132,3,3,1,1,2,1,1,1,0,3,0,3,yes,None,162.3551444,92.36821575,0.041750439,0.00054846,-1,0.455408783,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 4, 'track': 2}","{'tertiary': 1, 'residential': 1, 'cycleway': 4, 'track': 1}",25,25,25,25,0,3,0,0,3,0
"('Hyde Street', 'Washington Street')",-122.4179542,37.793691,3,3,1,1,2,3,1,1,0,3,0,3,yes,None,15.10937922,90.36663243,0.003256465,0,-1,0.939091482,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3, 'track': 3}","{'residential': 1, 'tertiary': 1, 'cycleway': 3, 'track': 3}",25,25,25,25,0,2,1,0,2,1
"('Idora Avenue', 'Woodside Avenue')",-122.454687,37.7460687,4,3,2,1,0,0,2,1,0,4,0,3,yes,None,40.31684815,96.47196429,0.361329797,0.156600234,76.49912847,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 4}","{'secondary': 1, 'residential': 1, 'cycleway': 3}",35,25,35,25,3,1,0,1,2,0
"('Illinois Street', 'Marin Street')",-122.3864571,37.7490861,4,4,1,1,2,1,1,1,0,3,0,4,yes,yes,160.7041793,94.32409301,0.109831994,0.000218666,-1,44.34227451,no,0,0,no,"{'unclassified': 2, 'cycleway': 5, 'track': 3}","{'unclassified': 2, 'cycleway': 5, 'track': 1}",25,25,25,25,0,4,0,0,4,0
"('Illinois Street', 'Mariposa Street', 'Terry A. François Boulevard')",-122.387917,37.764379,4,4,1,1,1,2,2,1,0,4,0,4,yes,None,58.38231563,134.8417047,0.404919747,6.19E-05,73.84208658,22.48440871,no,0,0,no,"{'tertiary': 2, 'residential': 1, 'cycleway': 4, 'track': 2}","{'tertiary': 1, 'residential': 1, 'secondary': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('Indiana Street', 'Mariposa Street')",-122.3917876,37.764162,4,4,2,1,0,0,2,1,0,4,0,4,yes,None,200.3736672,179.2207048,0.084905133,0,-1,-1,no,0,0,no,"{'motorway_link': 1, 'residential': 1, 'secondary': 1, 'cycleway': 4}","{'motorway_link': 1, 'residential': 1, 'secondary': 1, 'cycleway': 4}",25,25,25,25,0,3,1,0,3,1
"('Innes Avenue', 'Newhall Street')",-122.3888391,37.7394243,4,3,1,1,3,2,1,1,0,4,0,3,yes,None,17.5213585,90.5700618,0.056706783,0.000431064,25.5597448,17.93261733,no,1,0,no,"{'residential': 1, 'unclassified': 1, 'cycleway': 4, 'track': 3}","{'residential': 1, 'unclassified': 1, 'cycleway': 3, 'track': 2}",25,25,25,25,0,3,1,0,3,0
"('Inverness Drive', 'Sloat Boulevard')",-122.4829082,37.734314,3,3,2,1,0,0,3,1,0,3,0,3,yes,None,160.7121431,90.00939823,0.000743937,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 4}","{'primary': 1, 'residential': 1, 'cycleway': 3}",40,25,40,25,2,1,0,2,1,0
"('Irving Street', 'Sunset Boulevard')",-122.4958976,37.7627441,5,5,3,1,0,0,3,1,0,5,0,5,yes,yes,162.6354872,170.9407351,0.656946253,0,-1,-1,no,0,0,no,"{'residential': 1, 'secondary_link': 1, 'secondary': 1, 'tertiary': 1, 'cycleway': 5}","{'residential': 1, 'secondary_link': 1, 'secondary': 1, 'tertiary': 1, 'cycleway': 5}",35,25,35,25,2,2,1,2,2,1
"('Italy Avenue', 'London Street')",-122.4387853,37.7181163,3,4,1,1,0,0,1,1,0,3,0,4,yes,yes,151.8929436,90.31341287,0.009892857,0,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 4}","{'residential': 2, 'cycleway': 5}",25,25,25,25,0,3,0,0,3,1
"('Italy Avenue', 'Mission Street')",-122.439526,37.7184658,3,3,2,1,0,0,2,1,0,3,0,3,yes,yes,187.1333787,90.04770614,0.017568189,0.001833811,-1,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 4}","{'residential': 1, 'secondary': 1, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('Ivy Street', 'Webster Street')",-122.4296668,37.776517,3,2,3,1,0,0,1,1,0,3,0,2,yes,None,106.1413957,99.36279947,0.467369404,0,-1,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 3}","{'secondary': 1, 'cycleway': 2}",25,25,25,25,1,1,1,1,1,0
"('Jackson Street', 'Kearny Street')",-122.4051467,37.7962229,2,2,4,2,0,0,4,2,0,2,0,2,yes,None,127.8051812,90.64232272,0.121643119,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'primary': 1, 'cycleway': 3}","{'tertiary': 1, 'primary': 1, 'secondary': 1, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Jackson Street', 'Mason Street')",-122.4115603,37.7954122,3,3,1,1,4,2,1,1,0,3,0,3,yes,None,162.3676695,90.66523366,0.033559738,0.001342895,-1,0.21205445,no,0,0,no,"{'unclassified': 2, 'cycleway': 4, 'track': 5}","{'unclassified': 2, 'cycleway': 5, 'track': 3}",25,25,25,25,0,2,1,0,2,1
"('Jackson Street', 'Montgomery Street')",-122.4035129,37.7964258,3,4,2,1,0,0,2,1,0,3,0,4,yes,None,149.9391987,155.0132316,3.063310635,0,-1,-1,no,0,0,no,"{'secondary': 1, 'tertiary': 1, 'cycleway': 3}","{'secondary': 1, 'tertiary': 1, 'secondary_link': 1, 'cycleway': 4}",25,25,25,25,0,2,1,0,2,2
"('Jackson Street', 'Polk Street')",-122.4214222,37.7941447,3,3,1,1,0,0,1,1,0,3,0,3,yes,None,15.09429968,90.17777201,0,0,-1,-1,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3}","{'residential': 1, 'tertiary': 1, 'cycleway': 3}",25,25,25,25,0,2,1,0,2,1
"('Jackson Street', 'Powell Street')",-122.4099148,37.795622,2,4,2,1,1,1,2,1,0,2,0,4,yes,None,99.86231334,90.59119247,0.038526317,0,-1,54.08656299,no,0,0,no,"{'tertiary': 1, 'cycleway': 2, 'track': 1}","{'unclassified': 1, 'tertiary': 2, 'cycleway': 4, 'track': 2}",25,25,25,25,0,2,0,0,2,2
"('Jackson Street', 'Sansome Street')",-122.4018708,37.7966336,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,18.92929236,90.47911019,0.001238859,0,-1,-1,no,0,0,no,"{'tertiary': 2, 'cycleway': 3}","{'tertiary': 2, 'cycleway': 3}",25,25,25,25,0,2,1,0,2,1
"('Jackson Street', 'Stockton Street')",-122.408269,37.7958275,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,162.0245624,90.27918713,0.105809108,0,-1,-1,no,0,0,no,"{'tertiary': 2, 'cycleway': 5}","{'tertiary': 2, 'cycleway': 4}",25,25,25,25,0,2,1,0,2,1
"('Jackson Street', 'Van Ness Avenue')",-122.4230638,37.79393415,3,3,3,1,0,0,3,1,0,3,0,3,yes,yes,30.72253964,90.20843163,0.009801934,0.000289827,-1,-1,no,0,0,no,"{'trunk': 1, 'residential': 1, 'cycleway': 3}","{'trunk': 1, 'residential': 1, 'cycleway': 3}",25,25,25,25,2,0,1,2,0,1
"('Jamestown Avenue', 'Keith Street')",-122.3973154,37.7205998,4,5,3,1,3,2,2,1,0,4,0,5,yes,yes,207.3817065,166.9032823,0.846984054,0.001235417,-1,67.70059448,no,0,0,no,"{'residential': 2, 'cycleway': 6, 'track': 3}","{'residential': 2, 'primary_link': 1, 'tertiary': 1, 'cycleway': 7, 'track': 2}",25,25,25,25,0,4,0,0,4,1
"('Jefferson Street', 'Jones Street')",-122.4174625,37.8079929,3,3,1,1,1,2,1,1,0,3,0,3,yes,None,17.67474137,89.78839157,0.301577338,0.005598391,-1,4.177847787,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 3, 'track': 1}","{'tertiary': 1, 'residential': 1, 'cycleway': 3, 'track': 3}",25,25,25,25,0,3,0,0,3,0
"('Jefferson Street', 'Mason Street')",-122.4141826,37.8084268,3,3,1,1,2,0,2,1,0,3,0,3,yes,yes,129.2070733,90.96640873,0.32747176,0,-1,71.30889424,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3, 'track': 2}","{'residential': 1, 'tertiary': 1, 'cycleway': 3}",25,25,25,25,0,3,0,0,3,0
"('Jefferson Street', 'Powell Street', 'The Embarcadero')",-122.4125285,37.8085859,4,4,3,1,1,2,1,1,0,4,0,4,yes,yes,105.6218542,153.7716995,0.808996637,0,-1,4.613635756,no,0,0,no,"{'tertiary': 2, 'residential': 1, 'unclassified': 1, 'cycleway': 4, 'track': 1}","{'tertiary': 2, 'residential': 1, 'unclassified': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,1,3,0,0,4,0
"('Jefferson Street', 'Taylor Street')",-122.4158033,37.8082236,4,4,2,1,2,1,1,1,0,4,0,4,yes,None,21.34366089,96.32800601,0.346124408,0.019692825,-1,1.649447289,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 4, 'track': 2}","{'residential': 1, 'tertiary': 1, 'cycleway': 4, 'track': 1}",25,25,25,25,0,4,0,0,4,0
"('Jerrold Avenue', 'Napoleon Street')",-122.4020367,37.7459637,3,3,1,1,0,0,2,1,0,3,0,3,yes,None,143.4512344,121.224857,0.678978245,0.000113125,-1,-1,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3}","{'residential': 1, 'tertiary': 1, 'cycleway': 3}",25,25,25,25,0,3,0,0,3,0
"('Jessie Street', 'McCoppin Street')",-122.4210849,37.7716782,3,3,1,1,0,0,1,1,0,3,0,3,yes,None,131.9033839,92.55521862,0.254667206,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 4}","{'tertiary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('John Daly Boulevard', 'Junipero Serra Boulevard')",-122.4708363,37.70505068,4,5,5,3,0,0,5,1,0,3,0,5,yes,None,187.7682788,175.506827,0.160071881,0,-1,-1,no,0,0,no,"{'motorway_link': 1, 'primary': 1, 'motorway': 1, 'secondary': 1, 'cycleway': 3}","{'motorway_link': 1, 'primary': 2, 'secondary': 1, 'cycleway': 5}",45,25,25,25,4,0,0,4,0,1
"('John Daly Boulevard', 'Knowles Avenue')",-122.4628075,37.7050304,3,2,3,1,0,0,3,2,0,3,0,2,yes,yes,84.99251233,164.911104,0.731036337,0,-1,-1,no,0,0,no,"{'residential': 1, 'primary': 1, 'cycleway': 3}","{'primary': 1, 'cycleway': 2}",25,25,25,25,1,0,2,1,0,1
"('John Daly Boulevard', 'Lake Merced Boulevard')",-122.4848748,37.70145572,5,5,4,1,0,0,4,1,0,5,0,5,yes,None,149.3466827,103.5422181,0.589455382,0,-1,-1,no,0,0,no,"{'secondary': 1, 'tertiary': 1, 'primary': 1, 'cycleway': 5}","{'secondary': 1, 'tertiary': 1, 'primary': 1, 'cycleway': 4}",25,25,25,25,5,0,0,5,0,0
"('John Daly Boulevard', 'Niantic Avenue')",-122.469561,37.7050324,3,3,4,1,1,2,5,1,0,3,0,3,yes,None,110.3107113,97.45100686,0.163750835,0,-1,42.93209267,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3, 'track': 1}","{'primary': 1, 'residential': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,2,1,0,2,1,0
"('John Daly Boulevard', 'Park Plaza Drive')",-122.4822141,37.70215363,4,4,4,1,0,0,4,1,0,4,0,4,yes,None,146.3225565,127.3703016,0.734801787,0,-1,-1,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 3}","{'primary': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,4,1,0,3,1,1
"('John Daly Boulevard', 'Poncetta Drive', 'Sheffield Drive')",-122.4755366,37.7040686,5,4,4,1,0,0,2,1,0,5,0,4,yes,None,164.3896715,178.3079625,0.977173411,0,-1,-1,no,0,0,no,"{'motorway_link': 1, 'residential': 2, 'primary': 1, 'cycleway': 5}","{'residential': 2, 'primary': 1, 'cycleway': 4}",25,25,25,25,3,1,1,2,2,0
"('John Daly Boulevard', 'Santa Barbara Avenue')",-122.4641273,37.7051626,4,4,4,1,0,0,3,1,0,4,0,4,yes,None,137.7856354,111.2055698,0.625391173,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 5}","{'primary': 1, 'residential': 1, 'cycleway': 5}",25,25,25,25,2,2,0,2,2,0
"('John Daly Boulevard', 'Skyline Boulevard', 'Thornton Beach Road')",-122.4950622,37.6983912,4,4,3,1,0,0,2,1,0,4,0,4,yes,yes,133.1132125,172.4409291,4.381649577,0.000101779,-1,-1,no,0,0,no,"{'unclassified': 1, 'primary': 1, 'trunk': 1, 'cycleway': 5}","{'unclassified': 1, 'primary': 1, 'trunk': 1, 'cycleway': 4}",50,25,50,25,3,1,1,3,1,0
"('John Daly Boulevard', 'Willits Street')",-122.4686147,37.7050227,3,3,4,1,0,0,4,1,0,3,0,3,yes,None,175.9992632,91.46502974,0.255189413,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'residential': 1, 'cycleway': 3}",25,25,25,25,2,1,0,2,1,0
"('John F Kennedy Drive', 'Kezar Drive')",-122.4548587,37.7710924,4,3,3,1,0,0,3,1,0,3,0,1,yes,yes,201.4001682,177.878457,1.90254076,0.022038981,-1,-1,no,0,0,yes,"{'primary_link': 1, 'primary': 2, 'tertiary': 1, 'cycleway': 4}","{'primary_link': 1, 'primary': 2, 'cycleway': 1}",30,25,30,25,2,0,2,2,0,1
"('John F Kennedy Drive', 'Oak Street', 'Stanyan Street')",-122.4539917,37.7713757,5,4,3,1,0,0,3,1,1,4,0,4,yes,yes,115.1378832,143.6434317,2.029625404,0.000198741,-1,-1,no,0,0,no,"{'secondary_link': 1, 'secondary': 1, 'primary': 1, 'cycleway': 5}","{'secondary': 2, 'primary': 2, 'cycleway': 5}",30,25,30,25,1,2,2,1,2,1
"('John Muir Drive', 'Lake Merced Boulevard')",-122.4857426,37.70808935,4,5,3,1,0,0,3,1,0,4,0,4,yes,None,140.3074723,157.2829809,0.59177129,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'secondary': 1, 'tertiary_link': 1, 'cycleway': 4}","{'tertiary': 1, 'secondary': 1, 'tertiary_link': 1, 'cycleway': 5}",40,25,40,25,2,1,1,2,2,1
"('John Muir Drive', 'Skyline Boulevard')",-122.5002234,37.7189609,3,4,4,1,0,0,3,1,0,3,0,4,yes,None,42.44772245,175.0305989,1.783074846,0,-1,-1,no,0,0,no,"{'trunk': 1, 'tertiary': 1, 'cycleway': 4}","{'trunk': 1, 'tertiary': 1, 'cycleway': 5}",50,30,50,30,3,0,0,3,0,1
"('Jones Street', 'Market Street')",-122.4120025,37.7809809,3,2,2,1,0,2,1,1,0,3,0,2,yes,None,162.0460689,126.0107276,0.052933103,0,-1,106.4684,no,0,0,no,"{'secondary': 2, 'cycleway': 3}","{'secondary': 1, 'cycleway': 2, 'track': 2}",25,25,25,25,2,0,1,2,0,0
"('Jones Street', 'McAllister Street')",-122.4120562,37.7811625,3,2,2,1,0,2,1,1,0,3,0,2,yes,None,184.421612,94.18833978,0.227749279,0.000245506,-1,91.96102562,no,0,0,no,"{'secondary': 2, 'cycleway': 3}","{'secondary': 2, 'cycleway': 2, 'track': 2}",25,25,25,25,0,1,2,0,1,1
"('Jones Street', 'North Point Street')",-122.4170945,37.80615,4,4,1,1,0,0,1,1,0,4,0,4,yes,None,162.324307,90.02909267,0.000663941,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 6}","{'tertiary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('Jones Street', ""O'Farrell Street"")",-122.4129919,37.7858081,2,2,3,2,0,0,3,2,0,2,0,2,yes,None,18.05201741,90.04811775,0.002298221,0,-1,-1,no,0,0,no,"{'secondary': 2, 'cycleway': 2}","{'secondary': 2, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Jones Street', 'Pine Street')",-122.4139302,37.7904657,2,2,2,2,0,0,3,2,0,2,0,2,yes,None,161.1954769,89.90869206,0.00020233,0,-1,-1,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 2}","{'primary': 1, 'secondary': 1, 'cycleway': 3}",30,25,30,25,0,0,2,0,0,2
"('Jones Street', 'Post Street')",-122.4133664,37.7876672,2,2,3,1,0,0,3,1,0,2,0,2,yes,None,163.7395673,90.07416985,0.000317585,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'secondary': 1, 'cycleway': 3}","{'tertiary': 1, 'secondary': 1, 'cycleway': 3}",25,25,25,25,0,0,2,0,0,2
"('Jones Street', 'Sutter Street')",-122.4135549,37.7886026,2,2,3,1,0,0,3,1,0,2,0,2,yes,None,160.8546493,89.91875128,2.00E-05,0,-1,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 2}","{'residential': 1, 'secondary': 1, 'cycleway': 4}",25,25,25,25,0,0,2,0,0,2
"('Jones Street', 'Turk Street')",-122.4124265,37.7830115,2,2,3,2,0,0,3,2,0,2,0,2,yes,None,161.1979413,89.94330795,0.000342652,0,-1,-1,no,0,0,no,"{'primary': 1, 'secondary': 1, 'cycleway': 2}","{'primary': 1, 'secondary': 1, 'cycleway': 3}",25,25,25,25,0,0,2,0,0,2
"('Joost Avenue', 'Monterey Boulevard')",-122.4350286,37.7323069,7,6,2,1,1,1,2,1,0,6,0,5,yes,yes,162.825938,178.6128639,0.6597942,0,-1,71.23269295,no,0,0,None,"{'motorway_link': 1, 'secondary': 1, 'residential': 1, 'primary_link': 1, 'cycleway': 7, 'track': 1}","{'motorway_link': 1, 'secondary': 1, 'residential': 1, 'primary_link': 1, 'cycleway': 5, 'track': 1}",45,25,25,25,3,2,2,2,2,2
"('Judah Street', 'Sunset Boulevard')",-122.4957669,37.7608782,4,4,3,1,4,2,3,1,0,4,0,4,yes,yes,113.4062091,90.13234369,0.00273733,0.000345149,-1,6.817265817,no,4,0,no,"{'tertiary': 1, 'secondary': 1, 'cycleway': 4, 'track': 4}","{'tertiary': 1, 'secondary': 1, 'cycleway': 4, 'track': 2}",35,25,35,25,2,2,0,2,2,0
"('Junipero Serra Boulevard', 'Junipero Serra Freeway')",-122.4715381,37.6975842,3,5,4,1,0,0,6,1,0,2,0,3,yes,yes,173.8737974,179.8244171,0.144569031,0,-1,-1,no,0,0,None,"{'secondary_link': 1, 'motorway': 2, 'secondary': 1, 'cycleway': 2}","{'secondary_link': 1, 'motorway': 2, 'secondary': 1, 'cycleway': 3}",65,25,65,25,2,2,0,2,2,2
"('Junipero Serra Boulevard', 'Portola Drive', 'Saint Francis Boulevard', 'Sloat Boulevard', 'West Portal Avenue')",-122.47145,37.7346774,8,8,5,1,6,5,3,1,0,8,0,8,yes,None,147.7735123,178.0392588,4.706904512,0,-1,9.183389009,no,1,0,no,"{'primary': 3, 'tertiary': 1, 'primary_link': 1, 'secondary': 2, 'residential': 1, 'cycleway': 9, 'track': 6}","{'primary': 2, 'tertiary': 1, 'secondary_link': 1, 'primary_link': 1, 'secondary': 2, 'cycleway': 13, 'track': 5}",35,25,35,25,4,0,4,3,1,4
"('Junipero Serra Boulevard', 'Portola Drive', 'Sloat Boulevard')",-122.4714809,37.7347432,8,4,5,1,6,5,3,1,0,8,0,4,yes,None,118.9090156,171.6863472,4.706904512,0.002339823,-1,10.05340633,no,1,0,no,"{'primary': 2, 'secondary_link': 1, 'primary_link': 1, 'secondary': 1, 'residential': 1, 'cycleway': 10, 'track': 6}","{'primary': 2, 'primary_link': 1, 'secondary': 1, 'cycleway': 6, 'track': 5}",35,25,35,25,4,0,4,4,0,0
"('Junipero Serra Boulevard', 'Westlake Avenue')",-122.4707222,37.6994735,4,4,3,1,0,0,3,1,0,4,0,4,yes,yes,127.1995346,92.13935904,0.069936163,0,-1,-1,no,0,0,no,"{'secondary_link': 1, 'secondary': 1, 'residential': 1, 'cycleway': 4}","{'secondary_link': 1, 'motorway': 1, 'secondary': 1, 'residential': 1, 'cycleway': 4}",25,25,45,25,2,2,0,2,2,0
"('Kearny Street', 'Merchant Street')",-122.4048784,37.7948556,1,2,5,3,0,0,4,1,0,1,0,2,yes,None,106.841908,91.44509938,0.595567636,0,-1,-1,no,0,0,no,"{'primary': 1, 'cycleway': 1}","{'residential': 1, 'primary': 1, 'cycleway': 2}",25,25,25,25,0,0,1,0,0,2
"('Kearny Street', 'North Point Street', 'The Embarcadero')",-122.4073782,37.8073461,5,6,3,1,3,2,2,1,0,5,0,6,yes,None,75.85957923,157.5104402,0.187185964,0,-1,9.4848391,no,0,0,no,"{'secondary': 2, 'tertiary': 2, 'residential': 1, 'cycleway': 5, 'track': 3}","{'secondary': 2, 'tertiary': 2, 'residential': 1, 'cycleway': 5, 'track': 2}",30,25,30,25,2,4,0,2,4,0
"('Kearny Street', 'Pacific Avenue')",-122.4053357,37.7970982,3,2,4,1,0,0,2,1,0,3,0,2,yes,None,48.19815308,89.99579851,0.034782255,1.65E-05,-1,-1,no,0,0,no,"{'primary': 1, 'secondary': 1, 'residential': 1, 'cycleway': 3}","{'secondary': 1, 'residential': 1, 'cycleway': 2}",25,25,25,25,0,1,2,0,1,1
"('Kearny Street', 'Pine Street')",-122.4042334,37.7917031,2,2,4,4,0,0,4,2,0,2,0,2,yes,None,127.443565,92.10609546,0.079902637,0,-1,-1,no,0,0,no,"{'primary': 2, 'cycleway': 2}","{'primary': 2, 'cycleway': 2}",30,25,30,25,0,0,2,0,0,2
"('Kearny Street', 'Post Street')",-122.4036842,37.788901,2,2,4,4,0,0,4,2,0,2,0,2,yes,None,128.7259144,91.03065607,0.061071501,0,-1,-1,no,0,0,no,"{'secondary': 1, 'primary': 1, 'cycleway': 2}","{'secondary': 1, 'primary': 1, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Kearny Street', 'Sacramento Street')",-122.4046141,37.7935779,2,2,4,2,0,0,5,2,0,1,0,2,yes,None,101.0075,90.1813491,0.002043111,0,-1,-1,no,0,0,no,"{'primary': 1, 'secondary': 1, 'cycleway': 1}","{'primary': 1, 'secondary': 1, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Kearny Street', 'Sutter Street')",-122.4038718,37.7898332,2,2,4,1,0,0,3,1,0,2,0,2,yes,None,83.00373184,90.13187012,0.027196883,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'primary': 1, 'cycleway': 2}","{'tertiary': 1, 'primary': 1, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Kearny Street', 'Washington Street')",-122.4049658,37.7953286,2,2,4,2,0,0,4,1,0,2,0,2,yes,None,24.79299537,89.58312365,0.14359946,0.000183022,53.15297781,-1,no,0,0,no,"{'primary': 1, 'secondary': 1, 'cycleway': 2}","{'primary': 1, 'unclassified': 1, 'cycleway': 2}",25,25,25,25,0,0,2,0,0,2
"('Keith Street', 'Salinas Avenue')",-122.39708,37.7208831,3,4,1,1,3,2,2,1,0,3,0,4,yes,yes,153.7081455,154.9601773,0.363631918,0,-1,70.49417756,no,0,0,no,"{'residential': 2, 'cycleway': 4, 'track': 4}","{'residential': 2, 'primary_link': 1, 'cycleway': 5, 'track': 2}",25,25,25,25,0,3,0,1,2,1
"('Kensington Way', 'Portola Drive')",-122.4593753,37.74053495,3,4,3,1,0,0,2,1,0,3,0,4,yes,None,123.6522333,124.2737054,1.173812982,0.000975287,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'tertiary': 1, 'residential': 1, 'cycleway': 5}",35,25,35,25,3,0,0,3,1,0
"('Kezar Drive', 'Lincoln Way')",-122.4602001,37.7662558,3,3,3,1,0,0,3,1,0,3,0,3,yes,None,135.530256,157.4908991,1.44536202,0,-1,-1,no,0,0,no,"{'primary': 2, 'secondary': 1, 'cycleway': 3}","{'primary': 2, 'secondary': 1, 'cycleway': 4}",30,25,35,25,3,1,0,3,1,0
"('Kezar Drive', 'Martin Luther King Junior Drive')",-122.4586697,37.76720965,3,5,2,1,0,0,2,1,0,3,0,5,yes,None,66.85642413,123.1771364,0.78736362,0,-1,-1,no,0,0,no,"{'unclassified': 1, 'primary': 1, 'cycleway': 3}","{'unclassified': 1, 'primary': 1, 'cycleway': 5}",30,25,30,25,3,0,0,1,3,1
